"id","plaats_in_bron","plaats","start","eind","aantal","geonames","kloekeCode"
1062,"Bodegraven","Bodegraven",1682,1792,48,"http://sws.geonames.org/2758765","E180p"
1063,"Dordreght","Dordrecht",1700,1769,48,"http://sws.geonames.org/2756669","K094p"
1064,"Nieuwkoop","Nieuwkoop",1704,1789,48,"http://sws.geonames.org/2750187","E177p"
1065,"Steenwijck","Steenwijk",1637,1721,48,"http://sws.geonames.org/2746766","F060p"
1071,"Oldenseel","Oldenzaal",1682,1783,47,"http://sws.geonames.org/2749644","G207p"
1074,"Uijthoorn","Uithoorn",1678,1793,47,"http://sws.geonames.org/2745973","E148p"
1076,"Doorn","Doorn",1694,1790,47,"http://sws.geonames.org/2756686","F187p"
1078,"Schoonhooven","Schoonhoven",1682,1789,47,"http://sws.geonames.org/2747506","K020p"
1083,"Munnekendam","Monnickendam",1680,1791,46,"http://sws.geonames.org/2750641","E091p"
1084,"Jouwer","Joure",1680,1793,46,"http://sws.geonames.org/2753197","F007p"
1090,"Oosthuijsen","Oosthuizen",1686,1780,46,"http://sws.geonames.org/2749366","E074p"
1094,"Ilpendam","Ilpendam",1661,1791,45,"http://sws.geonames.org/2753334","E089p"
1096,"Elsen","Elsen",1699,1792,45,"http://sws.geonames.org/2756180","G198a"
1097,"Oudbeijerland","Oud-Beijerland",1700,1793,45,"http://sws.geonames.org/2749182","K083p"
1103,"Oorschot","Oirschot",1705,1790,45,"http://sws.geonames.org/2749683","K187p"
1104,"IJsselsteijn","IJsselstein",1706,1784,45,"http://sws.geonames.org/2753355","E224p"
1112,"Sleewijk","Sleeuwijk",1706,1783,45,"http://sws.geonames.org/2747178","K100a"
1120,"Bloksiel","Blokzijl",1668,1791,44,"http://sws.geonames.org/2758777","F065p"
1125,"Waddinxveen","Waddinxveen",1699,1764,44,"http://sws.geonames.org/2745096","E207p"
1126,"Sliedregt","Sliedrecht",1701,1790,44,"http://sws.geonames.org/2747169","K096p"
1148,"Woubrugge","Woubrugge",1649,1792,43,"http://sws.geonames.org/2744167","E172p"
1151,"Ootmarsen","Ootmarsum",1691,1765,43,"http://sws.geonames.org/2749317","G177p"
1152,"Haag","Haag",1681,1765,43,"http://sws.geonames.org/2755037",""
1154,"Hooren","Hoorn",1636,1793,43,"http://sws.geonames.org/2753638","E058p"
1165,"Geelmuijden","Genemuiden",1635,1791,42,"http://sws.geonames.org/2755594","F084p"
1167,"Swammerdam","Zwammerdam",1683,1792,42,"http://sws.geonames.org/2743578","E179p"
1168,"Heerden","Heerde",1646,1790,42,"http://sws.geonames.org/2754681","F113p"
1170,"Strijen","Strijen",1681,1786,42,"http://sws.geonames.org/2746609","K124p"
1173,"Capelle","Capelle",1705,1792,42,"http://sws.geonames.org/2758013","K132p"
1175,"s graveland","s-Graveland",1691,1791,42,"http://sws.geonames.org/2747377","E158p"
1180,"Wijk te duurstede","Wijk bij Duurstede",1682,1789,42,"http://sws.geonames.org/2744483","L001p"
1187,"Aalten","Aalten",1696,1785,41,"http://sws.geonames.org/2760123","M009p"
1194,"Brevoort","Bredevoort",1637,1779,41,"http://sws.geonames.org/2758393","M010p"
1197,"Middelharnas","Middelharnis",1684,1789,41,"http://sws.geonames.org/2750884","I025p"
1201,"Leuwarden","Leeuwarden",1637,1789,41,"http://sws.geonames.org/2751792","B056p"
1202,"Monster","Monster",1648,1793,41,"http://sws.geonames.org/2750630","D003p"
1203,"Eijndhoven","Eindhoven",1685,1783,41,"http://sws.geonames.org/2756253","L228p"
1208,"Wesop","Weesp",1688,1773,41,"http://sws.geonames.org/2744904","E121p"
1209,"Leijderdorp","Leiderdorp",1683,1792,41,"http://sws.geonames.org/2751771","E171p"
1210,"IJsendijke","IJzendijke",1704,1793,40,"http://sws.geonames.org/2753348","I128p"
1213,"Petten","Petten",1637,1778,40,"http://sws.geonames.org/2748631","E007p"
1227,"Barnevelt","Barneveld",1688,1790,40,"http://sws.geonames.org/2759407","F170p"
1231,"Maasland","Maasland",1715,1790,40,"http://sws.geonames.org/2751288",""
1235,"Bolswaert","Bolsward",1681,1784,39,"http://sws.geonames.org/2758682","B110p"
1236,"Schoondijke","Schoondijke",1700,1792,39,"http://sws.geonames.org/2747517","I109p"
1237,"Breskens","Breskens",1700,1787,39,"http://sws.geonames.org/2758341","I108p"
1239,"Enchuijsen","Enkhuizen",1633,1791,39,"http://sws.geonames.org/2756077","E040p"
1240,"Serdam","Zaandam",1662,1790,39,"http://sws.geonames.org/2744118","E086p"
1241,"Woerde","Woerden",1694,1791,39,"http://sws.geonames.org/2744248","E184p"
1245,"Putten","Putten",1690,1790,39,"http://sws.geonames.org/2748392","F124p"
1247,"Linden","Linden",1707,1792,39,"http://sws.geonames.org/2755115","L112p"
1253,"IJsselmonde","IJsselmonde",1706,1792,39,"http://sws.geonames.org/2753359","K047a"
1263,"Nieukoop","Nieuwkoop",1661,1779,38,"http://sws.geonames.org/2750187","E177p"
1271,"Sas van gend","Sas van Gent",1700,1776,38,"http://sws.geonames.org/2747749","I162p"
1272,"Montfort","Montfort",1647,1791,38,"http://sws.geonames.org/2750624","L382p"
1273,"Schevelingen","Scheveningen",1706,1786,38,"http://sws.geonames.org/2747599","D001p"
1278,"Weesep","Weesp",1699,1793,38,"http://sws.geonames.org/2744904","E121p"
1279,"Uijthuijsen","Uithuizen",1689,1789,38,"http://sws.geonames.org/2745970","C031p"
1280,"Wolfhagen","Wolfhagen",1721,1792,38,"http://sws.geonames.org/2744220",""
1285,"Drielst","IJlst",1682,1791,37,"http://sws.geonames.org/2753379","B114p"
1289,"Lansmeer","Landsmeer",1635,1775,37,"http://sws.geonames.org/2751980","E088p"
1295,"Wijk op zee","Wijk aan Zee",1702,1785,37,"http://sws.geonames.org/2744484","E078p"
1304,"Laaren","Laren",1717,1793,37,"http://sws.geonames.org/2751874","E129p"
1305,"Hoogcarspel","Hoogkarspel",1719,1794,37,"http://sws.geonames.org/2753691","E037p"
1306,"Blokzijl","Blokzijl",1684,1752,37,"http://sws.geonames.org/2758777","F065p"
1320,"Dalen","Dalen",1691,1791,36,"http://sws.geonames.org/2757857","G078p"
1323,"Sparendam","Spaarndam",1691,1792,36,"http://sws.geonames.org/2746986","E099p"
1325,"Ingen","Ingen",1690,1777,36,"http://sws.geonames.org/2753316","L005p"
1327,"Monnikkendam","Monnickendam",1708,1789,36,"http://sws.geonames.org/2750641","E091p"
1332,"Wouw","Wouw",1701,1792,36,"http://sws.geonames.org/2744145","K173p"
1335,"Koukerk","Koudekerk aan den Rijn",1689,1789,36,"http://sws.geonames.org/2752377","E173p"
1337,"Purmerende","Purmerend",1694,1783,36,"http://sws.geonames.org/2748413","E072p"
1338,"Etten","Etten",1691,1787,36,"http://sws.geonames.org/2755995","M039p"
1341,"Kralingen","Kralingen",1712,1792,36,"http://sws.geonames.org/2752315",""
1345,"Wijk","Wijk",1702,1793,36,"http://sws.geonames.org/2744487","K110p"
1346,"Diemermeer","Watergraafsmeer",1681,1792,36,"http://sws.geonames.org/2744976","E110p"
1347,"schravenhage","'s-Gravenhage",1696,1791,35,"http://sws.geonames.org/2747373","D005p"
1348,"Almeloo","Almelo",1705,1790,35,"http://sws.geonames.org/2759887","G173p"
1349,"Nijmeegen","Nijmegen",1738,1793,35,"http://sws.geonames.org/2750053","L071p"
1351,"Giesendam","Giessendam",1694,1793,35,"http://sws.geonames.org/2755531","K097p"
1352,"Westzanen","Westzaan",1703,1792,35,"http://sws.geonames.org/2744600","E083p"
1357,"Overveen","Overveen",1694,1792,35,"http://sws.geonames.org/2748813","E094p"
1358,"Purmerendt","Purmerend",1701,1791,35,"http://sws.geonames.org/2748413","E072p"
1362,"Bovencarspel","Bovenkarspel",1703,1791,35,"http://sws.geonames.org/2758498","E039p"
1364,"Vlaerdingen","Vlaardingen",1678,1792,35,"http://sws.geonames.org/2745467","K042a"
1365,"Vollenhove","Vollenhove",1674,1791,35,"http://sws.geonames.org/2745333","F066p"
1367,"Blockziel","Blokzijl",1647,1744,35,"http://sws.geonames.org/2758777","F065p"
1378,"Anjum","Anjum",1661,1780,35,"http://sws.geonames.org/2759757","B013b"
1386,"Breuckelen","Breukelen",1678,1743,35,"http://sws.geonames.org/2758333","E157p"
1389,"Philippine","Philippine",1700,1793,34,"http://sws.geonames.org/2748625","I136p"
1391,"Aarlanderveen","Aarlanderveen",1690,1776,34,"http://sws.geonames.org/2760092","E178p"
1393,"Seventer","Zevenaar",1682,1761,34,"http://sws.geonames.org/2743949","L033p"
1395,"Amersfoord","Amersfoort",1708,1793,34,"http://sws.geonames.org/2759821","F165p"
1399,"Veeren","Veere",1710,1785,34,"http://sws.geonames.org/2745739","I066p"
1404,"Nieucoop","Nieuwkoop",1633,1744,34,"http://sws.geonames.org/2750187","E177p"
1406,"Sloterdijk","Sloterdijk",1685,1792,34,"http://sws.geonames.org/2747129","E104p"
1410,"Meppelen","Meppel",1689,1765,34,"http://sws.geonames.org/2750947","F074p"
1413,"Zeijst","Zeist",1674,1783,33,"http://sws.geonames.org/2743977","E229p"
1415,"Hoogeveen","Hoogeveen",1696,1793,33,"http://sws.geonames.org/2753719","G074p"
1423,"Scherpenisse","Scherpenisse",1702,1784,33,"http://sws.geonames.org/2747610","I074p"
1429,"Vreeland","Vreeland",1705,1793,33,"http://sws.geonames.org/2745196","E154p"
1434,"Barneveld","Barneveld",1717,1793,33,"http://sws.geonames.org/2759407","F170p"
1435,"Beest","Beesd",1668,1788,33,"http://sws.geonames.org/2759288","K077p"
1451,"Leuwaarde","Leeuwarden",1704,1792,32,"http://sws.geonames.org/2751792","B056p"
1454,"Grootebroek","Grootebroek",1701,1791,32,"http://sws.geonames.org/2755211","E038p"
1459,"Surigh","Zurich",1694,1777,32,"http://sws.geonames.org/2743611","B079p"
1463,"Nimegen","Nijmegen",1694,1788,32,"http://sws.geonames.org/2750053","L071p"
1464,"Landsmeer","Landsmeer",1700,1779,32,"http://sws.geonames.org/2751980","E088p"
1465,"Oudeboom","Aldeboarn",1686,1790,32,"http://sws.geonames.org/2749669","B121p"
1468,"Leijtsendam","Leidschendam",1695,1775,32,"http://sws.geonames.org/2751769","E195a"
1469,"Warmond","Warmond",1703,1792,32,"http://sws.geonames.org/2745012","E138a"
1472,"Ziericzee","Zierikzee",1714,1785,32,"http://sws.geonames.org/2743913","I049p"
1474,"Broek in waterland","Broek in Waterland",1716,1793,32,"http://sws.geonames.org/2758258","E090p"
1476,"Neus","Nuis",1735,1793,32,"http://sws.geonames.org/2749773","B102p"
1482,"Wildervank","Wildervank",1719,1791,32,"http://sws.geonames.org/2744431","C186p"
1483,"IJselstijn","IJsselstein",1699,1793,32,"http://sws.geonames.org/2753355","E224p"
1485,"Grave","Grave",1699,1791,32,"http://sws.geonames.org/2755358","L110p"
1486,"Oostzaandam","Zaandam",1721,1793,32,"http://sws.geonames.org/2744118","E086p"
1488,"Appingerdam","Appingedam",1730,1789,31,"http://sws.geonames.org/2759687","C079p"
1491,"Lochem","Lochem",1687,1793,31,"http://sws.geonames.org/2751537","G246p"
1492,"Borgh","Terborg",1714,1787,31,"http://sws.geonames.org/2746468","M005p"
1493,"Voorschooten","Voorschoten",1643,1788,31,"http://sws.geonames.org/2745301","E168p"
1501,"Hem","Hem",1700,1792,31,"http://sws.geonames.org/2754434","E061a"
1504,"Spanbroek","Spanbroek",1693,1771,31,"http://sws.geonames.org/2746980","E027p"
1506,"Emmenes","Eemnes",1682,1791,31,"http://sws.geonames.org/2756394","E162p"
1508,"Vinkeveen","Vinkeveen",1700,1793,31,"http://sws.geonames.org/2745493","E151p"
1511,"Maeslandsluijs","Maassluis",1700,1777,31,"http://sws.geonames.org/2751285","I007p"
1512,"Tertolen","Tholen",1695,1771,31,"http://sws.geonames.org/2746351","I077p"
1518,"Den berg","Den Berg",1703,1780,31,"http://sws.geonames.org/6544863",""
1523,"Lexmond","Lexmond",1715,1772,31,"http://sws.geonames.org/2751665","K034p"
1524,"Winsen","Winssen",1690,1789,31,"http://sws.geonames.org/2744339","L064a"
1525,"Ulpendam","Ilpendam",1697,1789,31,"http://sws.geonames.org/2753334","E089p"
1529,"Voorschoten","Voorschoten",1687,1776,30,"http://sws.geonames.org/2745301","E168p"
1532,"Delfft","Delft",1699,1783,30,"http://sws.geonames.org/2757345","E198p"
1534,"Gelderland","Nederland",1705,1793,30,"http://sws.geonames.org/2750474",""
1536,"Wessel","Wessel",1637,1792,30,"http://sws.geonames.org/2744817",""
1537,"Boxmeer","Boxmeer",1684,1787,30,"http://sws.geonames.org/2758462","L187p"
1538,"Deutecom","Doetinchem",1668,1790,30,"http://sws.geonames.org/2756767","L037p"
1539,"Haerlingen","Harlingen",1672,1784,30,"http://sws.geonames.org/2754817","B045p"
1540,"Ankeveen","Ankeveen",1687,1793,30,"http://sws.geonames.org/2759751","E124p"
1542,"Monnickendam","Monnickendam",1684,1774,30,"http://sws.geonames.org/2750641","E091p"
1546,"Arnheim","Arnhem",1714,1792,30,"http://sws.geonames.org/2759661","L023p"
1547,"Hall","Hall",1674,1779,30,"http://sws.geonames.org/2754936","F177p"
1549,"Dongen","Dongen",1688,1792,30,"http://sws.geonames.org/2756723","K163p"
1563,"Maersen","Maarssen",1681,1783,29,"http://sws.geonames.org/2751316","E189p"
1567,"Delfsiel","Delfzijl",1683,1789,29,"http://sws.geonames.org/2757340","C045p"
1571,"Stavenisse","Stavenisse",1702,1791,29,"http://sws.geonames.org/2746823","I054p"
1579,"Holst","Holst",1711,1789,29,"http://sws.geonames.org/2753879",""
1581,"Saltbommel","Zaltbommel",1714,1792,29,"http://sws.geonames.org/2744102","K117p"
1582,"Bergen op den zoom","Bergen op Zoom",1715,1793,29,"http://sws.geonames.org/2759145","I079p"
1585,"Delff","Delft",1648,1783,29,"http://sws.geonames.org/2757345","E198p"
1591,"Meijert","Mijdrecht",1682,1752,29,"http://sws.geonames.org/2750815","E149p"
1596,"Langen","Langen",1717,1791,28,"http://sws.geonames.org/2751936","G246a"
1597,"Saandijk","Zaandijk",1709,1793,28,"http://sws.geonames.org/2744116","E084p"
1606,"Outshoorn","Oudshoorn",1686,1775,28,"http://sws.geonames.org/2748901","E175p"
1607,"Houten","Houten",1689,1783,28,"http://sws.geonames.org/2753557","E227p"
1609,"Terneusen","Terneuzen",1700,1781,28,"http://sws.geonames.org/2746420","I112p"
1610,"Kuijlenburgh","Culemborg",1700,1774,28,"http://sws.geonames.org/2757872","K039p"
1616,"Geertruijdenbergh","Geertruidenberg",1699,1762,28,"http://sws.geonames.org/2755669","K129p"
1624,"Muiden","Muiden",1693,1780,28,"http://sws.geonames.org/2750569","E122p"
1625,"Hilverson","Hilversum",1693,1788,28,"http://sws.geonames.org/2754064","E161p"
1626,"Ravesteijn","Ravenstein",1661,1785,28,"http://sws.geonames.org/2748308","L102p"
1628,"Sevenhoven","Zevenhoven",1684,1779,28,"http://sws.geonames.org/2743937","E145p"
1632,"Wolvega","Wolvega",1661,1789,28,"http://sws.geonames.org/2744194","F042p"
1633,"Brielle","Brielle",1725,1792,28,"http://sws.geonames.org/2758326","I009p"
1638,"Nieuveen","Nieuwveen",1683,1793,28,"http://sws.geonames.org/2750123","E144p"
1642,"Maassluis","Maassluis",1704,1788,28,"http://sws.geonames.org/2751285","I007p"
1644,"Bunschooten","Bunschoten",1635,1779,28,"http://sws.geonames.org/2758104","F139p"
1650,"Boer","Boer",1700,1793,27,"http://sws.geonames.org/2758747","B047a"
1655,"Nieuwveen","Nieuwveen",1693,1787,27,"http://sws.geonames.org/2750123","E144p"
1659,"Collen","Kollum",1686,1789,27,"http://sws.geonames.org/2752524","B035p"
1660,"Winschoten","Winschoten",1682,1793,27,"http://sws.geonames.org/2744344","C161p"
1661,"Surig","Zurich",1696,1788,27,"http://sws.geonames.org/2743611","B079p"
1668,"Koudekerk","Koudekerk aan den Rijn",1692,1789,27,"http://sws.geonames.org/2752377","E173p"
1674,"Graft","Graft",1637,1782,27,"http://sws.geonames.org/2755375","E068p"
1677,"Rhenen","Rhenen",1689,1787,27,"http://sws.geonames.org/2748185","L008p"
1679,"Wessanen","Westzaan",1680,1718,27,"http://sws.geonames.org/2744600","E083p"
1684,"Camerik","Kamerik",1685,1783,27,"http://sws.geonames.org/2753117","E183p"
1685,"Ankum","Ankum",1719,1792,27,"http://sws.geonames.org/2759747","F098b"
1688,"Batenburg","Batenburg",1684,1791,27,"http://sws.geonames.org/2759385","L098p"
1689,"Warmont","Warmond",1643,1787,27,"http://sws.geonames.org/2745012","E138a"
1690,"Ritthem","Ritthem",1728,1792,27,"http://sws.geonames.org/2748042","I084p"
1692,"Opmeer","Opmeer",1689,1787,27,"http://sws.geonames.org/2749286","E026a"
1695,"Alfen","Alphen aan den Rijn",1708,1788,27,"http://sws.geonames.org/2759875","E176p"
1712,"Noordwijk binnen","Noordwijk-Binnen",1701,1793,26,"http://sws.geonames.org/2749812","E131a"
1714,"Saandam","Zaandam",1721,1789,26,"http://sws.geonames.org/2744118","E086p"
1717,"Colhorn","Kolhorn",1643,1794,26,"http://sws.geonames.org/2752531","E011p"
1718,"Lutjebroek","Lutjebroek",1696,1776,26,"http://sws.geonames.org/2751379","E038a"
1719,"Oudshoorn","Oudshoorn",1705,1793,26,"http://sws.geonames.org/2748901","E175p"
1724,"Rheede","Rheden",1717,1791,26,"http://sws.geonames.org/2748201","F203p"
1725,"Borg","Terborg",1697,1791,26,"http://sws.geonames.org/2746468","M005p"
1727,"Gorkom","Gorinchem",1693,1785,26,"http://sws.geonames.org/2755434","K099p"
1731,"Alcmaar","Alkmaar",1649,1725,26,"http://sws.geonames.org/2759899","E045p"
1734,"Bemmel","Bemmel",1680,1776,26,"http://sws.geonames.org/2759231","L069p"
1740,"s heerenberg","s-Heerenberg",1697,1788,26,"http://sws.geonames.org/2747357","L084p"
1743,"IJsselstijn","IJsselstein",1700,1786,26,"http://sws.geonames.org/2753355","E224p"
1744,"Appingadam","Appingedam",1722,1793,26,"http://sws.geonames.org/2759687","C079p"
1750,"Amsterdan","Amsterdam",1633,1787,26,"http://sws.geonames.org/2759794","E109p"
1752,"Meedenblik","Medemblik",1719,1793,25,"http://sws.geonames.org/2751073","E014p"
1753,"Buiksloot","Buiksloot",1685,1792,25,"http://sws.geonames.org/2758159","E105p"
1754,"Akersloot","Akersloot",1678,1789,25,"http://sws.geonames.org/2759931","E064p"
1755,"Westzaandam","Zaandam",1724,1788,25,"http://sws.geonames.org/2744118","E086p"
1757,"Pijnaker","Pijnacker",1706,1784,25,"http://sws.geonames.org/2748591","E199p"
1760,"Weesop","Weesp",1682,1786,25,"http://sws.geonames.org/2744904","E121p"
1762,"Ootmarssen","Ootmarsum",1684,1776,25,"http://sws.geonames.org/2749317","G177p"
1763,"Maerssen","Maarssen",1693,1773,25,"http://sws.geonames.org/2751316","E189p"
1772,"Catwijk binnen","Katwijk",1703,1788,25,"http://sws.geonames.org/2753011","E134p"
1784,"Somersdijk","Sommelsdijk",1700,1778,25,"http://sws.geonames.org/2747016","I024p"
1785,"Alcmaer","Alkmaar",1633,1725,25,"http://sws.geonames.org/2759899","E045p"
1787,"Zandam","Zaandam",1702,1785,25,"http://sws.geonames.org/2744118","E086p"
1807,"Bennebroek","Bennebroek",1687,1789,25,"http://sws.geonames.org/2759199","E113b"
1819,"Uttrecht","Utrecht",1643,1792,24,"http://sws.geonames.org/2745912","E192p"
1826,"Colijnsplaat","Colijnsplaat",1707,1781,24,"http://sws.geonames.org/2757931","I048p"
1827,"Aarhem","Arnhem",1682,1793,24,"http://sws.geonames.org/2759661","L023p"
1830,"Nieuwersluijs","Nieuwersluis",1680,1787,24,"http://sws.geonames.org/2750255","E156p"
1832,"Nieukerck","Nijkerk",1643,1719,24,"http://sws.geonames.org/2750065","F142p"
1834,"De leek","Leek",1711,1793,24,"http://sws.geonames.org/2751834","C144p"
1842,"Schoondijk","Schoondijke",1700,1779,24,"http://sws.geonames.org/2747517","I109p"
1843,"Dussen","Dussen",1700,1794,24,"http://sws.geonames.org/2756483","K128p"
1844,"Tessel","Texel",1681,1765,24,"http://sws.geonames.org/2746385",""
1845,"Enkhuijse","Enkhuizen",1684,1767,24,"http://sws.geonames.org/2756077","E040p"
1850,"Dortrecht","Dordrecht",1703,1790,24,"http://sws.geonames.org/2756669","K094p"
1851,"Dirksland","Dirksland",1690,1792,24,"http://sws.geonames.org/2756787","I023p"
1856,"Grootschermer","Grootschermer",1683,1776,24,"http://sws.geonames.org/2755106","E068a"
1860,"Drachten","Drachten",1693,1790,24,"http://sws.geonames.org/2756644","B099p"
1861,"Wijk te duursteede","Wijk bij Duurstede",1705,1790,24,"http://sws.geonames.org/2744483","L001p"
1864,"Leijendorp","Leiderdorp",1693,1758,24,"http://sws.geonames.org/2751771","E171p"
1869,"Coeverde","Coevorden",1682,1786,24,"http://sws.geonames.org/2757937","G095p"
1871,"Wognum","Wognum",1711,1791,24,"http://sws.geonames.org/2744237","E033p"
1873,"Hereveen","Heerenveen",1699,1790,24,"http://sws.geonames.org/2754669","F013p"
1887,"Anholt","Anholt",1661,1790,23,"http://sws.geonames.org/2759760",""
1894,"Martenshoek","Martenshoek",1705,1775,23,"http://sws.geonames.org/2751115","C152a"
1896,"Rhoon","Rhoon",1714,1784,23,"http://sws.geonames.org/2748178","K046p"
1900,"Heemsteede","Heemstede",1701,1792,23,"http://sws.geonames.org/2754692","E098p"
1907,"Wageninge","Wageningen",1685,1776,23,"http://sws.geonames.org/2745088","L010p"
1913,"Leuwaerde","Leeuwarden",1682,1791,23,"http://sws.geonames.org/2751792","B056p"
1915,"Isendijke","IJzendijke",1708,1757,23,"http://sws.geonames.org/2753348","I128p"
1917,"De lier","De Lier",1691,1784,23,"http://sws.geonames.org/2757336","I004p"
1920,"Berg op zoom","Bergen op Zoom",1692,1793,23,"http://sws.geonames.org/2759145","I079p"
